time,latitude,longitude,depth,mag
2021-05-01T18:26:24.170Z,39.7535,-121.8401667,14.43,2.73
2021-05-02T03:38:57.835Z,31.69478432,-104.1404002,6.979931641,2.5
2021-05-03T10:46:54.211Z,31.70002186,-104.150933,7.314135742,3.4
2021-05-03T16:34:59.745Z,38.1937,-117.7303,6.9,2.6
2021-05-03T17:18:01.666Z,47.5615,-92.5409,0.0,2.9
2021-05-03T20:28:40.826Z,43.6908,-105.3986,0.0,3.3
2021-05-03T21:24:42.404Z,45.8149,-106.6596,0.0,2.9
2021-05-03T21:52:08.580Z,37.4921667,-119.3746667,11.21,2.63
2021-05-04T12:36:14.150Z,36.735,-120.9441667,7.28,3.18
2021-05-04T13:31:45.100Z,35.732,-116.6118333,1.12,2.55
2021-05-04T17:36:03.486Z,38.1919,-117.7317,6.7,2.6
2021-05-05T09:55:21.870Z,36.5573333,-117.9991667,7.37,2.76
2021-05-05T10:44:38.692Z,31.98394775,-102.3121904,7.165242513,2.5
2021-05-05T13:06:28.850Z,39.3763333,-123.2616667,4.3,2.82
2021-05-05T14:17:45.194Z,38.1999,-117.7233,6.2,2.5
2021-05-05T14:58:49.970Z,36.197,-120.3106667,10.51,2.65
2021-05-05T18:33:16.033Z,38.1275,-117.9813,5.9,2.7
2021-05-05T22:14:56.980Z,34.0363333,-116.6355,10.04,2.78
2021-05-06T11:35:32.255Z,39.7309,-97.9981,5.0,3.6
2021-05-06T13:04:24.587Z,39.7354,-98.0172,5.0,3.0
2021-05-06T13:18:34.070Z,39.1263333,-120.0328333,7.85,2.52
2021-05-06T17:27:18.321Z,47.5427,-92.6156,0.0,3.0
2021-05-06T17:32:59.060Z,35.6428333,-117.4543333,6.87,2.74
2021-05-06T18:20:33.530Z,39.7567,-97.9951,5.0,3.1
2021-05-06T20:04:47.010Z,35.8765,-117.6955,7.98,2.51
2021-05-06T21:52:24.570Z,38.8366667,-122.8025,2.42,2.53
2021-05-07T04:26:31.770Z,39.4648333,-120.3168333,9.41,3.14
2021-05-07T04:26:54.470Z,39.4668333,-120.3223333,12.39,2.74
2021-05-07T04:35:14.150Z,39.461,-120.3145,10.12,4.65
2021-05-07T04:37:38.190Z,39.467,-120.3195,10.8,3.0
2021-05-07T06:30:18.748Z,38.7194,-97.0342,4.54,3.1
2021-05-07T07:27:01.830Z,36.1218333,-120.699,5.67,2.55
2021-05-07T14:13:54.641Z,28.43353271,-100.123966,7.214152018,2.8
2021-05-07T16:54:47.347Z,47.5835,-92.7106,0.0,3.1
2021-05-07T23:59:43.950Z,39.1275,-120.0276667,6.1,2.64
2021-05-08T02:45:59.711Z,39.7193,-98.3833,5.0,2.7
2021-05-08T08:13:52.766Z,38.192,-117.8644,5.2,4.4
2021-05-08T08:29:11.020Z,40.4071667,-124.3438333,28.87,2.5
2021-05-08T09:21:58.877Z,44.5292,-115.2622,10.0,2.7
2021-05-08T11:04:43.459Z,38.6894,-97.0491,5.0,3.2
2021-05-08T13:23:32.131Z,28.4664917,-100.0929458,7.703247069999999,2.8
2021-05-08T16:26:01.073Z,31.67078888,-104.3340399,7.082763671999999,3.0
2021-05-08T17:04:55.480Z,38.7118,-97.027,3.89,3.2
2021-05-08T21:03:01.804Z,31.6810704,-104.4162263,7.416967772999999,3.1
2021-05-08T21:14:20.590Z,35.927,-83.9898333,22.91,2.57
2021-05-09T06:10:35.332Z,31.67439389,-104.345913,7.288427734,3.0
2021-05-09T07:47:30.304Z,31.664329,-104.3382924,6.157275391,2.8
2021-05-09T08:24:00.113Z,39.6016,-98.49,5.0,2.6
2021-05-09T09:09:33.800Z,34.0265,-117.2335,16.29,3.03
2021-05-09T10:43:52.656Z,38.6929,-96.982,5.0,2.5
2021-05-09T13:16:14.950Z,38.0823333,-118.7495,7.66,2.96
2021-05-09T15:00:10.423Z,31.7283293,-104.5251979,6.054443359000001,2.8
2021-05-09T19:26:12.021Z,38.1706,-117.9699,1.9,3.6
2021-05-10T10:07:57.697Z,31.70505496,-104.1558115,7.314135742,2.6
2021-05-10T11:46:31.591Z,35.67718506,-102.4748347,3.105753581,3.2
2021-05-10T12:32:52.498Z,38.1913,-117.8626,10.8,2.5
2021-05-10T20:54:25.137Z,45.0537,-106.705,0.0,2.7
2021-05-11T05:31:59.149Z,35.03283333,-97.83716667,9.14,2.59
2021-05-11T10:44:06.617Z,31.67877257,-104.4162052,6.131567383,3.2
2021-05-11T17:33:37.135Z,47.3353,-92.9792,0.0,2.6
2021-05-11T18:00:16.432Z,31.68222824,-104.414891,6.465771484,2.6
2021-05-11T19:07:14.074Z,31.6859408,-104.2972858,6.954223633,3.3
2021-05-11T21:35:10.690Z,40.8471,-116.3441,0.0,2.6
2021-05-12T10:14:26.010Z,35.504,-118.3843333,6.92,2.78
2021-05-12T15:40:22.770Z,36.5383333,-89.5955,8.81,2.98
2021-05-12T15:49:20.193Z,31.03908131,-103.3059905,5.797363281,2.5
2021-05-12T17:10:24.319Z,44.0697,-105.3213,0.0,3.2
2021-05-12T17:44:45.920Z,40.9061667,-122.371,20.04,2.94
2021-05-12T19:13:18.378Z,43.6043,-105.1788,0.0,3.2
2021-05-12T20:04:29.503Z,43.8317,-105.3836,0.0,3.5
2021-05-13T03:01:11.949Z,35.13633333,-95.361,7.74,2.61
2021-05-14T02:06:56.750Z,37.2876667,-112.9956667,12.5,2.66
2021-05-14T20:02:27.300Z,43.742,-105.4094,0.0,3.2
2021-05-14T20:56:11.242Z,31.72256898,-104.5574549,6.774267578,2.7
2021-05-14T22:11:14.900Z,37.9018333,-118.553,6.89,2.61
2021-05-14T23:59:05.050Z,38.7718333,-122.7318333,2.62,2.97
2021-05-15T03:02:12.340Z,40.7346667,-124.183,5.29,2.69
2021-05-15T06:12:38.294Z,31.72614491,-104.5704205,6.568603515999999,3.2
2021-05-15T07:14:21.120Z,37.5445,-118.7793333,8.24,2.51
2021-05-15T11:39:00.160Z,31.48026289,-103.921771,5.206079102000001,3.2
2021-05-15T11:44:34.332Z,31.48204717,-103.9405802,4.229174805000001,2.5
2021-05-15T23:04:10.600Z,35.5865,-117.4133333,7.72,2.52
2021-05-16T08:39:55.334Z,38.1889,-117.8646,5.3,3.6
2021-05-16T13:26:28.980Z,40.1193333,-123.923,18.77,2.9
2021-05-16T14:20:21.098Z,31.65353323,-104.298375,6.157275391,2.6
2021-05-16T18:48:52.002Z,32.71820068,-100.6808546,6.529418944999999,2.6
2021-05-16T19:39:17.397Z,44.4883,-112.7616,7.52,2.5
2021-05-17T01:22:18.870Z,41.6933333,-111.5881667,9.39,3.22
2021-05-17T06:36:10.320Z,40.1201667,-123.9213333,18.04,2.79
2021-05-17T19:24:39.900Z,39.127,-120.0316667,7.17,3.35
2021-05-17T19:37:02.470Z,37.518,-118.7746667,5.47,2.91
2021-05-17T19:45:32.520Z,37.519,-118.7741667,5.49,3.06
2021-05-17T19:49:55.160Z,39.1273333,-120.0345,7.29,2.83
