time,latitude,longitude,depth,mag
2022-07-01T01:40:51.590Z,40.374,-124.3055,28.5,2.65
2022-07-01T05:27:56.810Z,37.1925,-118.2695,11.63,3.24
2022-07-01T06:04:49.200Z,31.72407919,-104.2986652,5.823071289,2.9
2022-07-01T11:13:47.557Z,41.3971,-119.1041,17.0,3.2
2022-07-02T00:04:03.033Z,31.64553205,-104.2910465,8.702368164,3.2
2022-07-02T00:20:28.769Z,31.72872322,-104.5930719,5.334619141,2.7
2022-07-02T14:24:11.227Z,31.59897174,-104.3538841,7.905419922,2.6
2022-07-02T16:34:26.270Z,38.6573,-116.0588,13.1,2.8
2022-07-02T16:40:29.664Z,38.7797,-116.103,0.4,2.6
2022-07-02T17:19:57.206Z,38.7053,-116.0858,17.9,3.1
2022-07-02T20:34:55.530Z,36.8893333,-90.4783333,4.23,2.71
2022-07-03T00:41:30.729Z,38.7165,-116.1148,0.8,2.5
2022-07-03T02:11:19.166Z,31.5511715,-104.1381637,7.879711914,2.5
2022-07-03T06:29:41.278Z,31.64716032,-104.2875612,7.288427734,2.5
2022-07-03T06:59:55.009Z,38.6937,-116.1006,11.2,2.6
2022-07-03T07:02:15.173Z,38.6315,-116.1572,6.3,2.8
2022-07-03T09:23:07.891Z,31.68667755,-104.2889465,8.008251953,2.5
2022-07-03T10:42:24.962Z,44.3282,-116.1997,8.75,3.1
2022-07-03T11:30:17.315Z,44.325,-116.1821,9.41,2.5
2022-07-03T12:06:58.419Z,44.3294,-116.1696,11.02,2.6
2022-07-03T17:28:48.393Z,38.6943,-116.0897,0.2,3.5
2022-07-03T18:52:54.755Z,31.676323,-104.4719011,4.820458984,2.5
2022-07-03T19:56:40.100Z,35.0841667,-119.1375,14.68,2.66
2022-07-04T01:22:21.362Z,31.67270827,-104.4296075,7.674047852000001,3.0
2022-07-04T02:43:58.920Z,31.67217441,-104.3703876,8.033959961,2.7
2022-07-04T02:46:43.321Z,31.61053782,-104.0018916,9.936352539,2.8
2022-07-04T07:22:41.360Z,37.353,-118.5516667,10.3,3.38
2022-07-04T14:13:35.350Z,37.353,-118.5498333,10.46,2.51
2022-07-05T23:48:26.340Z,38.7748333,-122.7128333,2.11,2.54
2022-07-06T06:15:46.400Z,35.5548333,-118.402,2.88,3.53
2022-07-06T09:18:25.901Z,31.65308288,-104.2967568,6.208691406,2.5
2022-07-06T10:56:05.836Z,31.65718511,-104.3027097,7.905419922,2.5
2022-07-06T14:49:05.767Z,44.4287,-115.195,10.0,2.9
2022-07-06T16:29:15.081Z,29.27947998,-97.44381893,2.518839518,2.6
2022-07-06T18:51:22.790Z,37.563,-118.8616667,3.87,2.89
2022-07-07T01:30:31.400Z,33.2308333,-116.1063333,9.6,3.54
2022-07-07T03:00:24.220Z,38.6226667,-119.8226667,1.83,2.51
2022-07-07T09:19:06.530Z,37.5663333,-118.9253333,8.74,2.78
2022-07-07T09:47:09.343Z,31.59879521,-104.0085595,7.391259766,2.5
2022-07-07T12:18:13.656Z,31.65878975,-104.2623549,6.414355469,2.5
2022-07-07T16:37:02.130Z,38.2281667,-119.0746667,11.11,2.78
2022-07-08T00:05:01.998Z,28.98651123,-97.60512408,3.888305664,2.7
2022-07-08T00:50:19.730Z,36.2465,-120.8255,6.43,2.61
2022-07-08T08:57:32.640Z,33.2318333,-116.1048333,9.19,2.86
2022-07-08T10:29:52.960Z,33.2323333,-116.1058333,9.02,3.11
2022-07-08T19:59:06.058Z,43.8001,-105.292,0.0,3.2
2022-07-09T01:52:08.880Z,37.6316667,-119.4151667,9.44,2.5
2022-07-09T12:09:58.921Z,31.73356217,-104.100781,6.157275391,2.5
2022-07-09T15:34:52.400Z,40.226,-121.1521667,5.02,2.55
2022-07-09T18:58:37.170Z,37.4141667,-118.6045,8.79,2.72
2022-07-09T19:21:22.301Z,31.73418598,-104.5995967,5.848779297,2.6
2022-07-09T19:39:10.005Z,31.73595451,-104.6082356,5.848779297,2.5
2022-07-10T03:20:42.787Z,44.0809,-115.1652,10.0,3.1
2022-07-10T04:45:35.890Z,35.02,-97.8175,7.99,2.91
2022-07-10T18:04:17.690Z,44.745,-111.1026667,11.12,2.52
2022-07-10T18:50:27.094Z,31.0580245,-103.3631632,4.923291016,2.5
2022-07-11T00:04:20.382Z,31.65713426,-104.227896,7.237011719,2.6
2022-07-11T03:08:44.592Z,31.67949929,-104.4105591,6.979931641,2.6
2022-07-11T03:08:44.920Z,31.68135172,-104.4084225,6.157275391,2.5
2022-07-11T08:25:45.268Z,31.72271052,-104.5081732,6.131567383,2.8
2022-07-11T15:02:04.531Z,38.687,-116.0878,0.8,3.5
2022-07-11T16:47:20.186Z,38.684,-116.1046,2.8,3.5
2022-07-11T17:45:56.580Z,35.6025,-117.4041667,6.0,2.6
2022-07-11T19:04:58.467Z,43.5276,-105.1952,0.0,3.2
2022-07-11T20:32:27.068Z,41.4427,-106.8487,5.0,2.7
2022-07-11T23:02:16.061Z,38.7192,-116.0873,0.0,3.0
2022-07-12T00:37:32.564Z,31.61944677,-104.1323993,6.157275391,2.5
2022-07-12T01:47:38.030Z,34.1713333,-117.3131667,6.75,2.52
2022-07-12T06:16:17.447Z,38.6878,-116.0875,0.0,3.1
2022-07-12T08:39:02.816Z,28.99749756,-97.58237592,3.154663086,2.8
2022-07-12T09:55:03.228Z,28.9956665,-97.58857996,3.888305664,2.9
2022-07-12T16:05:59.983Z,38.7236,-116.084,1.3,2.9
2022-07-12T18:29:04.760Z,35.793,-117.6045,6.56,2.69
2022-07-12T19:04:38.400Z,38.712,-116.1168,0.0,2.6
2022-07-12T20:39:35.442Z,29.00115967,-97.5658318,5.013224284,2.9
2022-07-13T01:32:35.390Z,38.7309,-116.0977,4.6,2.6
2022-07-13T03:41:55.873Z,38.6896,-116.1015,3.2,2.5
2022-07-13T03:59:30.040Z,38.6661667,-119.704,-1.37,2.54
2022-07-13T05:18:47.470Z,39.5556667,-111.4053333,4.63,2.97
2022-07-13T16:01:36.530Z,33.3111667,-116.3316667,11.68,3.27
2022-07-13T16:08:16.560Z,36.9828333,-121.464,4.59,2.95
2022-07-13T23:41:47.843Z,38.7065,-116.0875,0.8,2.5
2022-07-14T00:26:44.621Z,38.7367,-116.0825,0.0,2.7
2022-07-14T01:20:58.705Z,38.724,-116.0966,2.6,3.1
2022-07-14T13:06:34.470Z,47.9433,-114.1005,10.0,2.5
2022-07-14T15:54:24.159Z,38.7152,-116.1029,6.8,2.7
2022-07-14T16:38:25.777Z,38.697,-116.0832,0.3,2.5
