time,latitude,longitude,depth,mag
2021-09-01T02:38:24.925Z,31.7583324,-103.8196699,7.596923828000001,2.7
2021-09-01T07:19:23.071Z,32.21282959,-103.0946313,5.013224284,2.5
2021-09-01T10:14:56.225Z,31.66350619,-104.3221376,6.979931641,2.6
2021-09-01T15:26:03.419Z,35.12083333,-95.34183333,7.16,3.04
2021-09-01T18:52:36.840Z,36.53033333,-98.99116667,7.88,2.77
2021-09-01T20:35:04.487Z,40.8388,-115.0776,14.0,3.0
2021-09-01T22:07:40.716Z,44.3179,-115.198,10.0,2.5
2021-09-01T23:13:35.700Z,37.6236667,-121.7721667,3.94,2.6
2021-09-02T16:48:22.423Z,43.4126,-105.442,0.0,2.7
2021-09-03T00:02:31.560Z,39.8698333,-123.1643333,5.62,2.8
2021-09-03T00:42:59.619Z,31.66449088,-104.3861998,6.311523438,3.3
2021-09-03T01:31:49.019Z,31.67049618,-104.3814083,6.157275391,3.0
2021-09-03T04:54:21.690Z,39.9665,-120.4418333,11.92,2.82
2021-09-03T05:41:15.083Z,31.66531969,-104.4002024,6.825683594,4.3
2021-09-03T05:44:20.480Z,39.1465,-123.118,9.21,3.78
2021-09-03T05:45:49.721Z,31.68229909,-104.4041241,7.082763671999999,2.8
2021-09-03T06:29:06.381Z,31.68404507,-104.418138,6.671435547,2.6
2021-09-03T07:23:39.520Z,31.68067474,-104.4065321,6.080151367,2.7
2021-09-03T08:20:42.370Z,37.5865,-118.7368333,9.6,2.85
2021-09-03T11:16:59.830Z,37.485,-118.8386667,4.69,2.68
2021-09-03T11:32:20.946Z,31.65169494,-104.2983604,6.157275391,2.5
2021-09-03T13:33:18.640Z,36.73466667,-98.36816667,5.0,2.98
2021-09-03T14:55:52.727Z,44.3184,-115.2021,13.62,3.4
2021-09-03T16:08:15.996Z,47.5353,-92.5209,0.0,3.2
2021-09-03T17:46:03.880Z,38.5121667,-119.5311667,5.07,2.76
2021-09-03T19:26:45.878Z,44.3114,-115.1968,15.34,2.7
2021-09-03T21:33:28.661Z,31.66871241,-104.3727799,7.391259766,2.5
2021-09-03T21:55:05.609Z,31.66411673,-104.3727398,6.568603515999999,2.5
2021-09-04T00:03:32.721Z,31.55433258,-104.1505487,6.902807617,2.8
2021-09-04T03:08:04.312Z,31.5543424,-104.1483983,7.159887695,2.5
2021-09-04T05:51:29.600Z,44.6543333,-110.4278333,5.32,2.6
2021-09-04T05:51:35.570Z,44.6563333,-110.4223333,5.52,2.99
2021-09-04T10:19:07.392Z,38.1581,-118.2498,7.3,3.5
2021-09-04T11:56:06.334Z,31.70815763,-104.0144711,7.494091797,2.7
2021-09-04T21:17:55.000Z,34.97366667,-97.758,7.63,2.72
2021-09-04T23:08:12.532Z,30.99038304,-103.5388591,4.897583008,3.1
2021-09-04T23:24:36.645Z,31.6721879,-104.3682345,6.182983398,2.5
2021-09-05T05:27:45.570Z,39.143,-123.1191667,9.8,3.69
2021-09-05T18:45:03.384Z,31.67952759,-104.4062524,6.362939453,2.7
2021-09-05T19:04:59.702Z,43.6592,-105.2017,0.0,3.2
2021-09-05T23:39:22.320Z,36.15,-118.0653333,2.63,3.31
2021-09-06T00:01:43.860Z,36.1501667,-118.0636667,2.58,2.85
2021-09-06T02:01:51.960Z,35.9498333,-117.3331667,2.98,2.61
2021-09-06T03:44:35.937Z,31.67078894,-104.3714522,6.594311523,2.6
2021-09-06T03:50:55.418Z,31.66966533,-104.3674052,6.465771484,2.8
2021-09-06T04:38:36.617Z,31.66689443,-104.3695343,6.157275391,3.4
2021-09-06T08:45:20.712Z,39.8721,-119.0105,14.9,2.6
2021-09-06T13:14:20.260Z,33.4555,-116.5693333,11.54,2.67
