time,latitude,longitude,depth,mag
2020-11-15T20:48:22.940Z,44.3493,-115.0379,4.72,4.1
2020-11-15T21:07:20.640Z,44.4015,-115.0244,10.0,2.9
2020-11-15T21:36:42.164Z,44.3032,-115.0191,10.0,3.1
2020-11-15T22:22:43.802Z,44.3406,-115.0305,10.0,3.5
2020-11-15T22:32:47.734Z,44.3593,-114.9998,10.0,2.7
2020-11-15T22:35:57.752Z,44.3225,-115.019,10.0,2.6
2020-11-15T22:37:13.765Z,44.315,-115.0409,10.0,3.3
2020-11-15T22:48:35.837Z,44.3256,-115.0224,10.0,2.5
2020-11-15T23:17:24.037Z,44.3069,-115.0446,10.0,3.6
2020-11-15T23:21:10.334Z,44.3417,-115.0495,10.0,2.6
2020-11-15T23:50:54.865Z,44.3214,-115.0175,13.3,2.6
2020-11-16T00:46:39.276Z,38.1669,-117.8617,4.4,3.0
2020-11-16T02:23:29.884Z,44.3239,-115.0032,10.0,2.6
2020-11-16T03:53:20.017Z,44.3489,-115.026,8.98,2.5
2020-11-16T04:43:08.432Z,38.1894,-117.7482,10.6,3.6
2020-11-16T05:01:29.539Z,44.3229,-115.0362,10.0,2.6
2020-11-16T08:21:05.561Z,44.3287,-115.0088,10.0,2.5
2020-11-16T08:45:10.280Z,35.034,-84.9171667,6.56,2.5
2020-11-16T09:28:01.580Z,34.0433333,-117.2331667,15.06,3.41
2020-11-16T10:56:22.320Z,35.8881667,-117.7236667,7.67,3.59
2020-11-16T13:52:23.067Z,38.1873,-117.7507,10.8,3.2
2020-11-16T17:02:23.702Z,44.1293,-115.0583,10.0,2.7
2020-11-16T18:59:39.180Z,44.3246,-115.0287,10.0,2.7
2020-11-16T19:12:01.730Z,36.7665,-97.82416667,6.28,2.72
2020-11-16T21:41:14.430Z,40.0001667,-111.3065,15.94,2.61
2020-11-16T21:41:21.300Z,39.9721667,-111.3188333,19.8,2.87
2020-11-16T22:44:07.717Z,38.1088,-118.2234,6.4,2.9
2020-11-17T00:30:28.970Z,37.6401667,-119.3903333,11.65,2.54
2020-11-17T02:11:49.259Z,44.4726,-115.2118,10.0,2.6
2020-11-17T02:20:02.451Z,44.3512,-115.0551,10.0,3.4
2020-11-17T05:57:50.383Z,34.9579,-111.1247,5.0,2.8
2020-11-17T07:19:21.210Z,34.0711667,-116.7215,5.33,3.47
2020-11-17T16:22:57.820Z,38.798,-122.8066667,2.3,2.79
2020-11-17T17:32:32.690Z,34.8618333,-116.3401667,5.26,3.51
2020-11-18T04:02:22.931Z,41.0032,-116.3082,3.1,2.7
2020-11-18T05:04:03.931Z,42.6479,-108.0898,10.0,2.6
2020-11-18T12:09:07.490Z,33.0736667,-115.5956667,11.2,2.95
2020-11-18T12:53:43.147Z,38.1781,-117.8315,6.8,2.7
2020-11-18T21:42:16.894Z,38.1661,-117.8499,8.3,2.6
2020-11-19T00:40:07.957Z,31.6957,-104.3173,11.32,3.1
2020-11-19T04:10:29.148Z,38.141,-118.0031,10.5,2.6
2020-11-19T08:22:12.694Z,44.32,-115.0595,10.25,2.5
2020-11-19T10:35:14.149Z,38.1593,-117.868,5.2,2.5
2020-11-19T15:46:49.230Z,37.638,-118.931,5.79,2.93
2020-11-19T18:22:23.790Z,35.081,-118.8268333,2.71,3.06
2020-11-19T20:22:16.326Z,43.6085,-105.0061,0.0,3.3
2020-11-19T21:01:48.100Z,46.5708333333333,-122.737666666667,22.43,2.87
2020-11-20T01:20:52.840Z,40.5925,-124.0076667,22.94,2.65
2020-11-20T05:22:38.323Z,38.1511,-117.9602,10.7,2.6
2020-11-20T06:55:29.580Z,33.4173333,-116.3825,14.04,2.52
2020-11-20T10:10:05.966Z,38.1746,-117.8015,7.4,4.0
2020-11-20T18:27:08.117Z,47.5693,-92.636,0.0,3.1
2020-11-20T19:50:37.700Z,38.7896667,-122.7235,1.9,2.9
2020-11-20T20:28:01.194Z,44.3474,-115.0216,7.01,3.1
2020-11-20T20:40:18.076Z,44.3387,-115.0413,7.93,2.5
2020-11-20T21:05:09.385Z,43.7884,-105.3482,0.0,3.5
2020-11-20T22:46:26.414Z,44.3272,-115.0359,10.0,2.8
2020-11-20T23:35:08.130Z,33.9965,-117.1668333,9.39,2.62
2020-11-21T00:51:43.297Z,44.3271,-115.0543,4.78,2.9
2020-11-21T05:01:19.194Z,38.1745,-117.7975,7.0,2.9
2020-11-21T05:12:23.152Z,38.1603,-117.8315,9.0,2.6
2020-11-21T05:23:33.933Z,44.3119,-115.0576,10.64,2.8
2020-11-21T12:49:37.040Z,37.631,-119.4056667,13.61,2.55
2020-11-22T01:15:45.728Z,44.2862,-115.0259,10.0,2.7
2020-11-22T01:16:45.211Z,44.2717,-115.0177,10.0,2.6
2020-11-22T01:35:02.172Z,38.1759,-117.8895,10.5,3.8
2020-11-22T06:49:34.568Z,44.2804,-115.0055,9.87,2.5
2020-11-22T11:04:15.210Z,42.5808,-111.4587,7.05,3.5
2020-11-22T11:49:14.701Z,42.5771,-111.4376,1.59,2.9
2020-11-23T03:25:37.330Z,38.0528333,-118.7495,1.99,2.83
2020-11-23T13:49:18.784Z,36.9124,-104.8953,5.0,2.7
2020-11-23T14:09:06.030Z,37.7245,-118.7403333,13.28,2.9
2020-11-23T20:09:25.121Z,38.1667,-118.0723,4.7,2.7
2020-11-23T21:04:24.677Z,44.0171,-105.6497,0.0,3.3
2020-11-24T07:56:22.501Z,38.1724,-117.8433,6.6,3.1
2020-11-24T09:23:59.347Z,38.1728,-117.8219,6.3,3.0
2020-11-24T12:11:26.508Z,48.8828,-114.821,5.0,2.6
2020-11-25T08:44:01.534Z,32.0982,-102.1292,4.98,3.3
2020-11-25T08:47:35.390Z,36.52583333,-98.99166667,7.84,2.68
2020-11-25T08:47:40.740Z,36.52483333,-98.98816667,8.0,2.53
2020-11-25T12:24:09.880Z,44.3491,-115.0302,3.95,2.7
2020-11-25T12:58:21.820Z,44.785,-111.0683333,7.54,3.11
2020-11-25T13:43:46.551Z,44.3285,-115.0418,10.0,4.1
2020-11-25T13:59:02.267Z,44.3218,-115.0669,5.76,2.9
2020-11-25T14:30:29.253Z,31.1466,-103.2735,3.05,2.9
2020-11-25T18:58:53.437Z,32.0951,-102.1223,5.0,2.5
2020-11-25T19:05:11.180Z,33.4791667,-116.7998333,3.43,2.8
2020-11-25T21:02:22.305Z,43.7713,-105.3399,0.0,3.3
2020-11-25T21:25:56.864Z,38.163,-117.8651,4.6,2.6
2020-11-26T04:00:51.725Z,31.5669,-104.1876,5.0,2.5
2020-11-26T09:29:26.769Z,36.69966667,-97.67266667,7.46,2.58
2020-11-26T09:50:30.460Z,38.0511667,-118.741,-0.74,3.37
2020-11-26T16:52:39.070Z,34.4638333,-117.9625,7.16,3.1
2020-11-26T20:53:05.760Z,35.0813333,-118.8323333,3.12,2.93
2020-11-26T22:27:40.111Z,37.7058,-97.2443,5.0,2.5
2020-11-26T22:59:57.630Z,33.174,-115.605,10.03,3.56
2020-11-27T01:46:51.630Z,44.2813,-115.1513,11.37,2.5
2020-11-27T04:37:15.181Z,44.4801,-115.1404,10.0,2.6
2020-11-27T06:15:48.031Z,44.3917,-115.0584,5.69,3.5
2020-11-27T08:05:26.381Z,44.4713,-115.1672,10.0,2.5
2020-11-27T21:57:03.270Z,33.046,-116.4943333,6.7,2.78
2020-11-27T22:52:49.443Z,44.3303,-115.0366,9.93,3.0
2020-11-28T00:56:56.550Z,34.0465,-117.2418333,14.98,2.91
2020-11-28T03:15:07.260Z,34.8595,-116.3401667,5.24,2.56
2020-11-28T11:05:47.023Z,38.1459,-117.8866,7.9,2.5
2020-11-28T16:56:12.637Z,31.7015,-104.4129,7.18,2.5
2020-11-28T18:29:34.250Z,44.2129,-114.6888,17.63,2.7
2020-11-29T08:50:57.987Z,44.2905,-115.1658,12.13,2.5
2020-11-29T09:20:38.678Z,31.1553,-103.257,5.0,3.6
2020-11-29T09:26:01.579Z,31.1755,-103.2621,5.0,2.5
2020-11-29T10:44:09.762Z,31.1577,-103.2435,5.0,2.5
2020-11-29T21:53:31.535Z,44.3587,-115.0618,10.0,2.5
2020-11-29T22:29:48.320Z,35.7128333,-117.5533333,7.23,3.09
2020-11-29T23:53:26.251Z,44.3647,-115.058,3.49,2.5
2020-11-30T03:30:59.241Z,44.3349,-115.1471,13.63,2.8
2020-11-30T04:54:06.860Z,37.4986667,-118.7781667,5.02,2.7
2020-11-30T05:45:31.405Z,44.3499,-114.992,10.0,2.8
2020-11-30T07:38:14.493Z,44.3467,-115.0376,10.67,2.7
2020-11-30T10:25:26.573Z,38.0726,-118.2607,8.0,3.0
2020-11-30T11:03:32.030Z,38.0709,-118.2593,7.2,2.6
2020-11-30T11:51:23.914Z,38.1497,-117.9888,10.6,3.0
2020-11-30T19:04:48.635Z,38.0737,-118.2711,5.3,2.9
2020-11-30T19:28:56.667Z,38.1424,-117.887,9.0,2.6
2020-12-01T01:06:20.530Z,39.1626667,-123.3905,4.56,2.92
2020-12-01T01:54:49.480Z,35.6508333,-117.4676667,8.57,3.2
2020-12-01T02:57:12.624Z,44.4861,-115.2106,14.21,2.6
2020-12-01T04:15:12.630Z,38.0508333,-118.7523333,8.11,3.06
2020-12-01T04:36:26.715Z,44.3251,-115.0352,11.33,2.6
2020-12-01T05:13:05.200Z,35.0788333,-118.8325,2.99,2.55
2020-12-01T12:27:29.562Z,31.6761,-104.4353,7.38,2.7
2020-12-01T17:53:27.894Z,38.168,-118.0711,5.7,2.5
2020-12-01T18:47:58.010Z,45.8033,-106.1084,8.41,3.1
2020-12-01T23:10:47.074Z,39.4724,-119.3708,13.1,3.8
2020-12-01T23:12:08.016Z,38.1697,-118.0705,5.6,2.5
2020-12-01T23:32:56.573Z,38.1637,-118.0837,5.0,5.1
2020-12-01T23:35:42.457Z,38.1638,-118.0844,4.7,3.1
2020-12-01T23:39:55.064Z,38.1722,-118.0504,8.0,3.2
2020-12-01T23:41:01.881Z,38.1629,-118.0632,7.3,2.7
2020-12-01T23:43:08.516Z,38.1727,-118.0703,4.8,4.3
2020-12-01T23:47:05.591Z,38.1675,-118.0813,5.6,4.3
2020-12-02T00:29:33.499Z,38.1742,-118.0519,7.8,3.2
2020-12-02T00:46:15.840Z,38.1695,-118.0611,7.0,3.0
2020-12-02T01:05:18.935Z,38.1677,-118.067,7.5,2.8
2020-12-02T02:23:45.029Z,38.1754,-118.0725,4.3,4.4
2020-12-02T02:24:00.000Z,38.1674,-118.0867,4.76,4.3
2020-12-02T02:27:29.587Z,38.1697,-118.082,3.8,2.5
2020-12-02T02:28:30.081Z,38.1632,-118.0962,3.8,2.7
2020-12-02T02:42:04.127Z,38.1657,-118.0729,9.85,2.6
2020-12-02T02:52:40.201Z,38.1589,-118.0987,4.2,3.3
2020-12-02T02:55:54.748Z,38.1711,-118.0733,4.3,2.5
2020-12-02T02:56:03.445Z,38.1711,-118.0731,4.0,2.9
2020-12-02T03:22:40.129Z,38.1668,-118.0658,6.6,2.5
2020-12-02T03:24:27.767Z,38.1756,-118.0611,4.5,2.6
2020-12-02T03:40:25.399Z,38.1744,-118.0599,4.2,2.8
2020-12-02T03:49:15.026Z,38.167,-118.0901,4.2,3.6
2020-12-02T04:49:28.774Z,38.1692,-118.0711,4.1,4.4
2020-12-02T05:35:35.479Z,38.1698,-118.0903,3.8,2.7
2020-12-02T05:46:50.420Z,38.1727,-118.0816,4.7,2.8
2020-12-02T05:59:29.478Z,38.1642,-118.0772,8.0,2.7
2020-12-02T06:08:22.402Z,38.1653,-118.0902,4.5,3.6
2020-12-02T06:42:46.700Z,33.1856667,-115.7328333,3.3,2.51
2020-12-02T06:46:51.240Z,44.4385,-110.3215,3.85,2.62
2020-12-02T07:00:18.892Z,38.1693,-118.0826,3.6,2.5
2020-12-02T07:44:32.648Z,38.1714,-118.0789,4.3,3.2
2020-12-02T07:53:08.208Z,38.1714,-118.0699,4.2,2.5
2020-12-02T09:35:01.151Z,38.1708,-118.0787,4.6,3.0
2020-12-02T09:55:00.132Z,38.1662,-118.0838,4.2,3.0
2020-12-02T10:20:24.164Z,44.4573,-115.2194,12.64,2.6
2020-12-02T10:36:53.513Z,38.1707,-118.0838,3.4,3.2
2020-12-02T10:41:01.738Z,38.1722,-118.0796,4.1,3.7
2020-12-02T10:42:39.198Z,38.1693,-118.0616,6.5,2.6
2020-12-02T12:53:13.966Z,38.1646,-118.0923,4.5,2.6
2020-12-02T14:07:12.292Z,38.1761,-118.0758,4.4,3.3
2020-12-02T16:08:29.013Z,38.1653,-118.0826,4.2,3.9
2020-12-02T17:27:21.096Z,38.1391,-118.0525,2.4,2.5
2020-12-02T17:27:50.824Z,38.17,-118.0667,6.1,2.9
2020-12-02T18:28:25.351Z,47.5839,-92.5024,0.0,3.2
2020-12-02T19:22:22.845Z,38.1677,-118.0852,4.3,2.5
2020-12-02T20:58:29.322Z,31.652,-104.1954,9.47,2.5
2020-12-02T21:29:12.510Z,43.7383,-105.1776,0.0,3.4
2020-12-03T03:18:10.464Z,38.1654,-117.858,4.6,4.0
2020-12-03T03:19:42.963Z,38.1641,-117.8554,6.5,3.0
2020-12-03T05:15:29.993Z,38.175,-118.0654,5.0,4.9
2020-12-03T05:23:49.773Z,38.1523,-118.0906,7.0,3.2
2020-12-03T05:30:33.234Z,38.1631,-118.091,5.5,2.5
2020-12-03T05:54:23.525Z,38.1721,-118.0527,6.6,2.8
2020-12-03T06:22:55.013Z,38.1681,-118.0828,5.3,2.7
2020-12-03T06:31:45.470Z,39.035,-123.069,4.25,2.83
2020-12-03T06:42:20.173Z,38.1664,-118.0886,4.5,2.6
2020-12-03T07:17:13.800Z,38.1656,-117.8517,7.9,2.5
2020-12-03T07:17:22.179Z,38.1639,-117.852,7.4,2.5
2020-12-03T07:45:39.425Z,38.1599,-118.0802,6.9,2.5
2020-12-03T09:16:45.900Z,44.3031,-115.2,10.0,2.5
2020-12-03T10:10:02.367Z,38.1716,-118.0568,5.2,3.0
2020-12-03T10:12:41.210Z,38.168,-118.0835,4.7,2.8
2020-12-03T12:27:13.367Z,38.1529,-117.9438,10.7,2.5
2020-12-03T13:41:30.727Z,38.17,-118.0797,4.5,3.2
2020-12-03T13:45:49.176Z,38.1725,-118.0825,3.8,3.2
2020-12-03T19:11:50.420Z,34.087,-116.8525,2.57,2.55
2020-12-03T21:55:54.935Z,38.1731,-118.0608,5.0,2.6
2020-12-03T21:56:39.629Z,38.1676,-118.0711,4.1,2.9
2020-12-04T00:11:44.948Z,44.4402,-115.2189,12.54,2.6
2020-12-04T00:15:37.783Z,38.1662,-118.081,4.9,2.9
2020-12-04T03:18:25.150Z,36.7416667,-121.4511667,7.58,3.17
2020-12-04T05:03:10.027Z,44.4588,-115.1799,13.03,2.5
2020-12-04T08:27:03.657Z,38.167,-117.8608,8.4,2.9
2020-12-04T09:32:22.880Z,38.1541,-117.9424,11.7,2.7
2020-12-04T10:45:06.480Z,38.82,-122.8088333,2.59,3.71
2020-12-04T10:48:50.160Z,38.8135,-122.8108333,3.76,2.99
2020-12-04T11:54:22.740Z,33.4791667,-116.8011667,3.9,2.85
2020-12-04T13:50:48.223Z,38.1593,-118.08,7.2,3.0
2020-12-04T14:07:31.570Z,45.1128333333333,-123.575333333333,47.5,3.53
2020-12-04T16:09:50.072Z,38.1685,-117.8843,8.9,2.7
2020-12-04T18:10:27.454Z,38.1744,-118.0616,3.8,3.2
2020-12-04T18:40:09.050Z,36.672,-90.8593333,0.65,2.7
2020-12-04T19:21:04.913Z,31.6585,-104.3183,9.6,3.2
2020-12-04T21:16:24.039Z,36.20316667,-96.9695,7.83,2.69
2020-12-04T22:41:15.891Z,38.1485,-117.9923,7.9,3.1
2020-12-05T01:27:01.184Z,31.7414,-104.1676,5.0,2.5
2020-12-05T02:37:11.400Z,40.6308333,-124.1733333,23.81,2.86
2020-12-05T04:16:15.535Z,38.1632,-117.8578,5.4,2.6
2020-12-05T05:41:29.460Z,33.4211667,-116.9311667,8.08,3.55
2020-12-05T07:19:03.449Z,48.3456,-114.1895,10.0,3.2
2020-12-05T11:25:44.280Z,38.1904,-117.7536,9.6,2.5
2020-12-05T13:18:27.732Z,38.1623,-118.0544,6.4,2.6
2020-12-05T16:06:49.676Z,38.1449,-118.1052,5.6,3.2
2020-12-05T18:37:49.090Z,41.5238333,-108.7661667,-2.0,3.2
2020-12-05T23:44:24.740Z,34.9645,-116.7116667,9.22,2.65
2020-12-05T23:46:51.638Z,38.1681,-118.0525,6.8,2.8
2020-12-06T00:59:52.256Z,44.338,-115.1757,11.0,2.5
2020-12-06T01:35:46.906Z,38.1609,-118.0904,4.7,2.7
2020-12-06T04:38:03.810Z,47.0705,-123.937333333333,35.37,2.52
2020-12-06T06:21:34.000Z,33.9826667,-118.192,13.6,2.52
2020-12-06T09:58:41.980Z,31.7059,-104.409,5.0,2.7
2020-12-06T12:12:21.403Z,38.1789,-118.0569,3.4,2.6
2020-12-06T15:03:33.260Z,39.0376667,-123.0671667,4.95,4.39
2020-12-06T15:14:18.230Z,38.168,-117.8379,3.1,2.6
2020-12-06T15:17:53.130Z,33.237,-116.6693333,9.2,3.62
2020-12-06T16:57:22.310Z,44.4325,-110.3061667,6.02,2.62
2020-12-06T20:40:21.115Z,38.1848,-117.7469,10.7,3.0
2020-12-06T21:19:16.230Z,38.1658,-118.0663,6.0,2.6
2020-12-06T21:35:51.603Z,43.6438,-105.2027,0.0,3.3
2020-12-06T22:47:14.965Z,31.6532,-104.308,11.44,2.8
2020-12-07T00:24:47.200Z,35.8835,-117.7008333,2.62,3.07
2020-12-07T03:58:09.560Z,33.0455,-115.5841667,12.9,3.33
2020-12-07T08:31:17.123Z,38.178,-117.8765,8.7,3.5
2020-12-07T11:05:06.296Z,38.167,-118.0855,4.6,2.6
